FIPS,State,County,State_init,county_plus_init,total_detained,ICE_custody,No_ICE_custody,pct_ice,clinton,pct_clinton,trump,johnson,ind_cand,mcmullin,total_votes,turnout,people,tot_inc_amt,inc_per_person
12021,Florida,Collier County,FL,"Collier County, FL",6356.0,5259.0,1097.0,0.8274071743234739,61085.0,0.3540954147585647,105423.0,3263.0,6002.0,0.0,172510.0,0.6433339548760022,268150.0,22065631.0,82.28838709677419
12023,Florida,Columbia County,FL,"Columbia County, FL",116.0,58.0,58.0,0.5,7601.0,0.26333841463414637,20368.0,523.0,895.0,0.0,28864.0,0.6506762849413886,44360.0,1133135.0,25.54407123534716
12027,Florida,DeSoto County,FL,"DeSoto County, FL",533.0,309.0,224.0,0.5797373358348968,3781.0,0.34678528845271944,6778.0,166.0,344.0,0.0,10903.0,0.5061745589600742,21540.0,446162.0,20.71318477251625
12029,Florida,Dixie County,FL,"Dixie County, FL",25.0,20.0,5.0,0.8,1270.0,0.1752691139939277,5822.0,77.0,154.0,0.0,7246.0,0.8262257696693273,8770.0,193858.0,22.10467502850627
12031,Florida,Duval County,FL,"Duval County, FL",2511.0,1920.0,591.0,0.7646356033452808,205704.0,0.47117893227478563,211672.0,11318.0,19197.0,0.0,436573.0,0.6178502688932919,706600.0,23961204.0,33.91056326068497
12033,Florida,Escambia County,FL,"Escambia County, FL",415.0,214.0,201.0,0.5156626506024097,57461.0,0.3727071063487533,88808.0,4612.0,7903.0,0.0,154172.0,0.694124532889109,222110.0,7053809.0,31.75817838008194
12035,Florida,Flagler County,FL,"Flagler County, FL",141.0,92.0,49.0,0.6524822695035462,22026.0,0.3798437580837084,33850.0,1114.0,2111.0,0.0,57987.0,0.8041464429344057,72110.0,2652946.0,36.79026487311052
12037,Florida,Franklin County,FL,"Franklin County, FL",10.0,9.0,1.0,0.9,1744.0,0.2878362766133025,4125.0,95.0,190.0,0.0,6059.0,0.8871156661786237,6830.0,227233.0,33.26983894582723
12039,Florida,Gadsden County,FL,"Gadsden County, FL",144.0,101.0,43.0,0.7013888888888888,15020.0,0.676150175564959,6728.0,229.0,466.0,0.0,22214.0,0.6316178561273813,35170.0,773423.0,21.990986636337787
12041,Florida,Gilchrist County,FL,"Gilchrist County, FL",54.0,33.0,21.0,0.6111111111111112,1458.0,0.17209631728045327,6740.0,155.0,274.0,0.0,8472.0,0.7537366548042704,11240.0,270423.0,24.058985765124554
12043,Florida,Glades County,FL,"Glades County, FL",93.0,51.0,42.0,0.5483870967741935,1271.0,0.29005020538566867,2996.0,54.0,115.0,0.0,4382.0,0.7090614886731391,6180.0,191195.0,30.937702265372167
12045,Florida,Gulf County,FL,"Gulf County, FL",31.0,11.0,20.0,0.3548387096774194,1720.0,0.23462010639749012,5329.0,195.0,282.0,0.0,7331.0,0.8359179019384264,8770.0,303610.0,34.61915621436716
12047,Florida,Hamilton County,FL,"Hamilton County, FL",108.0,59.0,49.0,0.5462962962962963,1904.0,0.34674922600619196,3443.0,79.0,144.0,0.0,5491.0,0.6536904761904762,8400.0,174104.0,20.726666666666667
12049,Florida,Hardee County,FL,"Hardee County, FL",353.0,228.0,125.0,0.6458923512747875,2149.0,0.28109875735775014,5242.0,140.0,254.0,0.0,7645.0,0.3861111111111111,19800.0,384860.0,19.437373737373736
12051,Florida,Hendry County,FL,"Hendry County, FL",642.0,402.0,240.0,0.6261682242990654,4615.0,0.4127168663924164,6195.0,207.0,372.0,0.0,11182.0,0.3583974358974359,31200.0,610350.0,19.5625
12053,Florida,Hernando County,FL,"Hernando County, FL",203.0,99.0,104.0,0.4876847290640394,31795.0,0.3359182681640976,58970.0,2051.0,3886.0,0.0,94651.0,0.8125944368131868,116480.0,3258940.0,27.978537087912088
12055,Florida,Highlands County,FL,"Highlands County, FL",483.0,372.0,111.0,0.7701863354037267,14937.0,0.3246397600573776,29565.0,854.0,1509.0,0.0,46011.0,0.7197090567808541,63930.0,1640587.0,25.662239949945253
12057,Florida,Hillsborough County,FL,"Hillsborough County, FL",5162.0,2766.0,2396.0,0.5358388221619528,307896.0,0.509854443690076,266870.0,15703.0,29124.0,0.0,603890.0,0.5920838480694943,1019940.0,37293153.0,36.564065533266664
12059,Florida,Holmes County,FL,"Holmes County, FL",21.0,9.0,12.0,0.42857142857142855,853.0,0.09969611968209444,7483.0,133.0,220.0,0.0,8556.0,0.7708108108108108,11100.0,249178.0,22.44846846846847
12061,Florida,Indian River County,FL,"Indian River County, FL",727.0,510.0,217.0,0.7015130674002751,29043.0,0.3595810273743639,48620.0,1723.0,3106.0,0.0,80769.0,0.7720963579007744,104610.0,6783332.0,64.84401108880604
12063,Florida,Jackson County,FL,"Jackson County, FL",344.0,187.0,157.0,0.5436046511627907,6397.0,0.30232997778723003,14257.0,266.0,505.0,0.0,21159.0,0.6978562005277045,30320.0,773966.0,25.526583113456464
12065,Florida,Jefferson County,FL,"Jefferson County, FL",9.0,4.0,5.0,0.4444444444444444,3541.0,0.4605280270516322,3930.0,110.0,218.0,0.0,7689.0,0.8276641550053822,9290.0,279186.0,30.05231431646932
12067,Florida,Lafayette County,FL,"Lafayette County, FL",34.0,16.0,18.0,0.47058823529411764,518.0,0.15186162415713866,2809.0,47.0,84.0,0.0,3411.0,0.7805491990846682,4370.0,101743.0,23.282151029748285
12069,Florida,Lake County,FL,"Lake County, FL",623.0,362.0,261.0,0.5810593900481541,62838.0,0.36863347842921,102188.0,3985.0,5436.0,0.0,170462.0,0.7325712321113929,232690.0,7513461.0,32.28957411147879
12071,Florida,Lee County,FL,"Lee County, FL",2625.0,1626.0,999.0,0.6194285714285714,124908.0,0.37878227327587777,191551.0,6982.0,13303.0,0.0,329762.0,0.6778670832733776,486470.0,21856681.0,44.92914465434662
12073,Florida,Leon County,FL,"Leon County, FL",8886.0,4604.0,4282.0,0.5181183884762548,92068.0,0.5983064835814688,53821.0,4403.0,7992.0,0.0,153881.0,0.799257258609048,192530.0,7199583.0,37.39460343842518
12075,Florida,Levy County,FL,"Levy County, FL",189.0,115.0,74.0,0.6084656084656085,5101.0,0.26160315913636595,13775.0,358.0,623.0,0.0,19499.0,0.7152971386647102,27260.0,614382.0,22.537857666911226
12077,Florida,Liberty County,FL,"Liberty County, FL",17.0,11.0,6.0,0.6470588235294118,651.0,0.19655797101449277,2543.0,76.0,118.0,0.0,3312.0,0.7107296137339055,4660.0,112291.0,24.09678111587983
12079,Florida,Madison County,FL,"Madison County, FL",36.0,18.0,18.0,0.5,3526.0,0.4128805620608899,4851.0,95.0,163.0,0.0,8540.0,0.6977124183006536,12240.0,280823.0,22.943055555555556
12081,Florida,Manatee County,FL,"Manatee County, FL",1478.0,801.0,677.0,0.5419485791610285,71224.0,0.39403176640462056,101944.0,4177.0,7589.0,0.0,180757.0,0.7053656442675408,256260.0,10664173.0,41.61466089128229
12083,Florida,Marion County,FL,"Marion County, FL",2119.0,1110.0,1009.0,0.5238319962246343,62041.0,0.35270608300170553,107833.0,3365.0,6026.0,0.0,175900.0,0.7517094017094017,234000.0,6894924.0,29.46548717948718
12085,Florida,Martin County,FL,"Martin County, FL",1427.0,1033.0,394.0,0.7238962859145059,30185.0,0.3484238107880369,53204.0,1804.0,3244.0,0.0,86633.0,0.7908078502966682,109550.0,7663043.0,69.95018712916476
12086,Florida,Miami-Dade County,FL,"Miami-Dade County, FL",17377.0,9222.0,8155.0,0.530701501985383,624146.0,0.6322444187598955,333999.0,13219.0,29046.0,0.0,987191.0,0.4813663869397945,2050810.0,71620344.0,34.922954344868614
12087,Florida,Monroe County,FL,"Monroe County, FL",378.0,159.0,219.0,0.42063492063492064,18971.0,0.44142215603695,21904.0,1131.0,2102.0,0.0,42977.0,0.6988130081300813,61500.0,4133107.0,67.2049918699187
12089,Florida,Nassau County,FL,"Nassau County, FL",311.0,165.0,146.0,0.5305466237942122,10869.0,0.2312946884576098,34266.0,1195.0,1857.0,0.0,46992.0,0.8102068965517242,58000.0,2753339.0,47.47136206896552
12091,Florida,Okaloosa County,FL,"Okaloosa County, FL",1050.0,483.0,567.0,0.46,23780.0,0.2329180379250901,71893.0,4171.0,6423.0,0.0,102096.0,0.6626598299474264,154070.0,5651866.0,36.6837541377296
12093,Florida,Okeechobee County,FL,"Okeechobee County, FL",429.0,297.0,132.0,0.6923076923076923,3959.0,0.28769711503524453,9356.0,234.0,446.0,0.0,13761.0,0.5352392065344224,25710.0,621713.0,24.181758070789577
12095,Florida,Orange County,FL,"Orange County, FL",5536.0,2810.0,2726.0,0.5075867052023122,329894.0,0.5977401785099529,195216.0,14483.0,26792.0,0.0,551902.0,0.5495937064329814,1004200.0,32562125.0,32.42593606851225
12097,Florida,Osceola County,FL,"Osceola County, FL",1085.0,473.0,612.0,0.4359447004608295,85458.0,0.6040843447588483,50301.0,2811.0,5708.0,0.0,141467.0,0.550905409089139,256790.0,5664639.0,22.05942209587601
12099,Florida,Palm Beach County,FL,"Palm Beach County, FL",5781.0,3921.0,1860.0,0.6782563570316554,374673.0,0.5623930520615059,272402.0,10370.0,19137.0,0.0,666212.0,0.6252987056869057,1065430.0,64502565.0,60.541344809138096
12101,Florida,Pasco County,FL,"Pasco County, FL",1161.0,602.0,559.0,0.5185185185185185,90142.0,0.37055063408217376,142101.0,6129.0,11022.0,0.0,243265.0,0.7129898297136493,341190.0,10751404.0,31.511486268647968
12103,Florida,Pinellas County,FL,"Pinellas County, FL",2123.0,1200.0,923.0,0.5652378709373528,233701.0,0.46976491753520205,239201.0,13627.0,24583.0,0.0,497485.0,0.7407680395485273,671580.0,28291880.0,42.12734149319515
12105,Florida,Polk County,FL,"Polk County, FL",2081.0,1250.0,831.0,0.6006727534839019,117433.0,0.40921841732033776,157430.0,6810.0,12106.0,0.0,286969.0,0.6177753379832945,464520.0,12850922.0,27.664948764315852
12107,Florida,Putnam County,FL,"Putnam County, FL",121.0,74.0,47.0,0.6115702479338843,10094.0,0.303114020599982,22138.0,597.0,1069.0,0.0,33301.0,0.7032946145723337,47350.0,1051279.0,22.2023020063358
12113,Florida,Santa Rosa County,FL,"Santa Rosa County, FL",110.0,56.0,54.0,0.509090909090909,18464.0,0.20819990077127778,65339.0,3123.0,4881.0,0.0,88684.0,0.7538592315538932,117640.0,4255308.0,36.17228833730024
12115,Florida,Sarasota County,FL,"Sarasota County, FL",1308.0,604.0,704.0,0.4617737003058104,97870.0,0.4230332003475209,124438.0,4715.0,9045.0,0.0,231353.0,0.8292816689368413,278980.0,16049006.0,57.527442827442826
12117,Florida,Seminole County,FL,"Seminole County, FL",849.0,544.0,305.0,0.64075382803298,105914.0,0.46550284363105754,109443.0,6811.0,12169.0,0.0,227526.0,0.6603953211621629,344530.0,13205349.0,38.3285896728877
12109,Florida,St. Johns County,FL,"St. Johns County, FL",242.0,141.0,101.0,0.5826446280991735,43099.0,0.3126605052014567,88684.0,3612.0,6063.0,0.0,137846.0,0.8305977343938299,165960.0,10047712.0,60.54297421065317
12111,Florida,St. Lucie County,FL,"St. Lucie County, FL",980.0,545.0,435.0,0.5561224489795918,66881.0,0.47101617685378855,70289.0,2475.0,4823.0,0.0,141993.0,0.6648234853450697,213580.0,6355798.0,29.758394980803445
12119,Florida,Sumter County,FL,"Sumter County, FL",2240.0,1031.0,1209.0,0.4602678571428571,22638.0,0.2930940728656879,52730.0,971.0,1870.0,0.0,77238.0,1.1984173778122575,64450.0,3819579.0,59.26422032583398
12121,Florida,Suwannee County,FL,"Suwannee County, FL",186.0,135.0,51.0,0.7258064516129032,3964.0,0.21099696598711876,14287.0,309.0,536.0,0.0,18787.0,0.6881684981684981,27300.0,636005.0,23.296886446886447
12123,Florida,Taylor County,FL,"Taylor County, FL",22.0,7.0,15.0,0.3181818181818182,2152.0,0.23020967051775781,6930.0,151.0,266.0,0.0,9348.0,0.6924444444444444,13500.0,348127.0,25.787185185185184
12125,Florida,Union County,FL,"Union County, FL",70.0,21.0,49.0,0.3,1014.0,0.17721076546662007,4568.0,90.0,140.0,0.0,5722.0,0.7064197530864198,8100.0,191203.0,23.60530864197531
12127,Florida,Volusia County,FL,"Volusia County, FL",417.0,182.0,235.0,0.4364508393285372,109091.0,0.41435668760777583,143007.0,6111.0,11180.0,0.0,263278.0,0.729281737347996,361010.0,11660079.0,32.29849311653417
12129,Florida,Wakulla County,FL,"Wakulla County, FL",42.0,24.0,18.0,0.5714285714285714,4348.0,0.28153328153328155,10512.0,378.0,584.0,0.0,15444.0,0.7421432003844306,20810.0,609306.0,29.27948101874099
12131,Florida,Walton County,FL,"Walton County, FL",262.0,130.0,132.0,0.4961832061068702,6876.0,0.20284382559443034,25756.0,783.0,1266.0,0.0,33898.0,0.7704090909090909,44000.0,2048851.0,46.564795454545454
12133,Florida,Washington County,FL,"Washington County, FL",23.0,15.0,8.0,0.6521739130434783,2264.0,0.20194451877620195,8637.0,192.0,310.0,0.0,11211.0,0.7459081836327345,15030.0,353503.0,23.519827012641382
13001,Georgia,Appling County,GA,"Appling County, GA",155.0,81.0,74.0,0.5225806451612903,1434.0,0.2045065601825442,5494.0,77.0,84.0,0.0,7012.0,0.5452566096423017,12860.0,292351.0,22.733359253499223
13003,Georgia,Atkinson County,GA,"Atkinson County, GA",154.0,97.0,57.0,0.6298701298701299,697.0,0.2670498084291188,1878.0,35.0,35.0,0.0,2610.0,0.4142857142857143,6300.0,92018.0,14.606031746031746
13005,Georgia,Bacon County,GA,"Bacon County, GA",34.0,9.0,25.0,0.2647058823529412,608.0,0.15124378109452735,3364.0,47.0,48.0,0.0,4020.0,0.5173745173745173,7770.0,161390.0,20.770913770913772
13009,Georgia,Baldwin County,GA,"Baldwin County, GA",38.0,16.0,22.0,0.42105263157894735,7970.0,0.4945395879870936,7697.0,419.0,449.0,0.0,16116.0,0.5574541681079211,28910.0,726871.0,25.14254583189208
13011,Georgia,Banks County,GA,"Banks County, GA",51.0,24.0,27.0,0.47058823529411764,684.0,0.09806451612903226,6134.0,132.0,157.0,0.0,6975.0,0.5625,12400.0,290302.0,23.411451612903225
13013,Georgia,Barrow County,GA,"Barrow County, GA",179.0,72.0,107.0,0.4022346368715084,6580.0,0.22642028835896907,21108.0,1143.0,1373.0,0.0,29061.0,0.5096632760434935,57020.0,1506769.0,26.425271834444054
